Year,Mth,Month,Facility Reference Number,Licence Holder,Zone,FH_Zone,Site_Name,Latitude,Longitude,Sample Type,Date,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Prop_AF,Year Class
2021,9,September,1849,Grieg Seafood BC,Nootka Sound,2.4,Muchalat North,49.64394,-126.33953,Threshold exceedance,02-Sep-21,8.43,3.87,0,0,3,0.459,1
2017,10,October,7054,Marine Harvest Canada,Port Hardy,3.4,Wanx talis,50.89322,-127.89568,Routine monitoring,31-Oct-17,0.98,0.45,2.15,0.53,2,0.459,1
2021,5,May,1335,Cermaq Canada,Broughton Archipelago,3.3,Wehlis Bay,-126.92374,50.8641,Routine monitoring,09-May-21,0.98,0.45,0.67,0.1,3,0.459,2
2021,7,July,458,Cermaq Canada,Broughton Archipelago,3.3,Cypress Harbour,-126.66313,50.83772,Routine monitoring,13-Jul-21,0.98,0.45,0.04,0,4,0.459,Brood
2018,6,June,1862,Grieg Seafood BC,Esperanza Inlet,2.4,Hecate,49.86799,-126.7573,Routine monitoring,29-Jun-18,2.83,1.3,0.7,0.38,3,0.459,1
2013,11,November,1350,Marine Harvest Canada,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Pre-treatment; Follow-up,30-Nov-13,3.2,1.47,0.07,0.3,3,0.459,1
2016,4,April,1401,Cermaq Canada,Discovery Passage,3.2,Brent Island,50.28613,-125.34917,Follow-up,13-Apr-16,1.85,0.85,0,1.07,3,0.459,2
2018,10,October,831,Marine Harvest Canada,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Follow-up,17-Oct-18,1.85,0.85,0.93,0.37,3,0.459,1
2013,1,January,869,Mainstream Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Routine monitoring,20-Jan-13,0.37,0.17,0.08,0.3,3,0.459,2
2015,9,September,1144,Cermaq Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,03-Sep-15,0.37,0.17,0.07,0,3,0.459,2
2016,7,July,1580,Marine Harvest Canada,Central Coast,3.5,Jackson Pass,52.53727,-128.40286,Routine monitoring,26-Jul-16,0.37,0.17,3.72,1.27,3,0.459,1
2015,11,November,1300,Marine Harvest Canada,Discovery Passage,3.2,Althorpe,50.47531,-125.80975,Threshold exceedance; Pre-treatment,06-Nov-15,4.83,2.22,0.2,1.88,3,0.46,2
2014,10,October,892,MOWI Canada West,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Pre-treatment; Follow-up,22-Oct-14,22.08,10.15,0.22,0.07,3,0.46,1
2018,11,November,790,Marine Harvest Canada,Discovery Passage,3.2,Chancellor Channel,50.41723,-125.66284,Follow-up,25-Nov-18,5.22,2.4,1.17,0.62,3,0.46,2
2018,3,March,6668,Cermaq Canada,Clayoquot Sound,2.3,Plover Point,49.21433,-125.76693,Routine monitoring,30-Mar-18,0.87,0.4,0.07,0.18,3,0.46,1
2020,3,March,540,Cermaq Canada,Clayoquot Sound,2.3,Fortune Channel,-125.75174,49.23503,Routine monitoring,18-Mar-20,1.37,0.63,0.32,0.07,3,0.46,1
2020,6,June,1288,MOWI Canada West,Port Hardy,3.4,Doyle Island,-127.48698,50.81456,Routine monitoring,24-Jun-20,1.37,0.63,4.52,1,3,0.46,1
2019,10,October,1586,MOWI Canada West,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,16-Oct-19,0.5,0.23,0.33,0.13,2,0.46,2
2019,11,November,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,12-Nov-19,0.5,0.23,0,0,2,0.46,2
2021,3,March,141,MOWI Canada West,Broughton Archipelago,3.3,Port Elizabeth,-126.47653,50.67099,Routine monitoring,18-Mar-21,0.5,0.23,0.9,0.1,2,0.46,1
2018,1,January,1350,Marine Harvest Canada,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Routine monitoring,24-Jan-18,0.5,0.23,0.13,0.18,2,0.46,1
2020,2,February,746,Grieg Seafood BC,Sunshine Coast,3.1,Site 13,-123.84265,49.6291,Routine monitoring,09-Feb-20,0.5,0.23,0,0.08,2,0.46,1
2011,10,October,1144,Mainstream Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,05-Oct-11,0.5,0.23,0.13,0,3,0.46,2
2018,2,February,1059,Marine Harvest Canada,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Pre-treatment,24-Feb-18,0.5,0.23,0.1,0.07,3,0.46,2
2020,12,December,1895,MOWI Canada West,Central Coast,3.5,Sheep Passage,-128.31093,52.79609,Routine monitoring,29-Dec-20,0.5,0.23,0.15,0,3,0.46,2
2016,4,April,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,16-Apr-16,0.5,0.23,0.02,0.02,3,0.46,1
2017,7,July,871,Grieg Seafood BC,Discovery Passage,3.2,Barnes Bay,50.32437,-125.26039,Routine monitoring,22-Jul-17,0.5,0.23,1.05,3.6,3,0.46,1
2019,5,May,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,50.41339,-125.76974,Routine monitoring,26-May-19,0.5,0.23,0,0.02,3,0.46,2
2020,3,March,1401,Cermaq Canada,Discovery Passage,3.2,Brent Island,-125.34917,50.28613,Routine monitoring,22-Mar-20,0.5,0.23,0.03,1.42,3,0.46,2
2012,5,May,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,49.65603,-126.45404,Routine monitoring,11-May-12,0.5,0.23,0,0,3,0.46,2
2016,3,March,1350,Marine Harvest Canada,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Follow-up,22-Mar-16,0.5,0.23,0.03,0.03,3,0.46,1
2015,5,May,1351,Marine Harvest Canada,Port Hardy,3.4,Marsh Bay,50.90567,-127.34239,Follow-up,11-May-15,17.28,7.95,5.63,0.75,2,0.46,2
2016,2,February,821,Marine Harvest Canada,Broughton Archipelago,3.3,Glacier Falls,50.84785,-126.31921,Pre-treatment,09-Feb-16,1.63,0.75,0.95,0.52,3,0.46,1
2014,7,July,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Post in-feed treatment,08-Jul-14,1.63,0.75,0.62,0.88,3,0.46,2
2021,10,October,1586,MOWI Canada West,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,22-Oct-21,1.13,0.52,0.02,0.05,3,0.46,2
2020,1,January,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,-127.87584,50.48588,Routine monitoring,22-Jan-20,1.13,0.52,0.12,0,3,0.46,2
2019,10,October,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,50.41339,-125.76974,Routine monitoring,28-Oct-19,9.3,4.28,0.2,0.98,2,0.46,2
2018,12,December,1382,Marine Harvest Canada,Port Hardy,3.4,Robertson,50.93155,-127.42258,Follow-up,05-Dec-18,4.28,1.97,4.92,1.63,3,0.46,2
2020,5,May,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,-127.87584,50.48588,Follow-up,11-May-20,3.15,1.45,5.41,0.53,5,0.46,2
2021,12,December,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Threshold exceedance,05-Dec-21,4.17,1.92,0.63,0.18,3,0.46,2
2019,2,February,1382,MOWI Canada West,Port Hardy,3.4,Robertson,50.93242,-127.42537,Pre-treatment,05-Feb-19,4.93,2.27,1.22,0.92,3,0.46,2
2019,3,March,728,Cermaq Canada,Broughton Archipelago,3.3,Sir Edmund Bay,50.83096,-126.59684,Routine monitoring,01-Mar-19,0.76,0.35,0,0.47,3,0.461,2
2020,2,February,458,Cermaq Canada,Broughton Archipelago,3.3,Cypress Harbour,-126.66313,50.83772,Pre-treatment,06-Feb-20,1.52,0.7,1.12,0.17,3,0.461,Brood
2013,5,May,1338,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Follow-up,18-May-13,2.28,1.05,0,0,3,0.461,2
2017,11,November,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Pre-treatment,15-Nov-17,4.95,2.28,0.08,0.03,3,0.461,2
2016,9,September,100,Marine Harvest Canada,Discovery Passage,3.2,Lees Bay,50.41063,-125.70029,Routine monitoring,20-Sep-16,2.67,1.23,0.8,0.37,3,0.461,1
2019,5,May,831,MOWI Canada West,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Routine monitoring,23-May-19,2.93,1.35,1.88,0.3,2,0.461,2
2019,6,June,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,49.65603,-126.45404,Routine monitoring,16-Jun-19,1.02,0.47,0.03,0,3,0.461,1
2017,11,November,1338,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Follow-up,29-Nov-17,1.02,0.47,0,0.03,3,0.461,2
2016,1,January,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Threshold exceedance; Pre-treatment,31-Jan-16,3.32,1.53,0.22,0.18,3,0.461,1
2012,12,December,1895,Marine Harvest Canada,Central Coast,3.5,Sheep Passage,52.79609,-128.31093,Follow-up,15-Dec-12,13.67,6.3,2.25,4.43,3,0.461,1
2020,2,February,78,MOWI Canada West,Discovery Passage,3.2,Phillips Arm,-125.35658,50.48825,Routine monitoring,24-Feb-20,1.15,0.53,1.98,2.43,2,0.461,1
2011,4,April,1849,Grieg Seafood BC,Nootka Sound,2.4,Muchalat North,49.64394,-126.33953,Routine monitoring,23-Apr-11,1.15,0.53,0,0.18,3,0.461,2
2018,7,July,7054,Marine Harvest Canada,Port Hardy,3.4,Wanx talis,50.89322,-127.89568,Routine monitoring,25-Jul-18,4.6,2.12,30.2,8.02,3,0.461,2
2016,2,February,819,Cermaq Canada,Broughton Archipelago,3.3,Cecil Island,50.85123,-126.71498,Routine monitoring,18-Feb-16,1.15,0.53,0.89,2.96,4,0.461,Brood
2013,10,October,1581,Marine Harvest Canada,Discovery Passage,3.2,Hardwicke,50.41339,-125.76974,Threshold exceedance,28-Oct-13,12.08,5.57,3.38,1.73,3,0.461,2
2018,10,October,790,Marine Harvest Canada,Discovery Passage,3.2,Chancellor Channel,50.41723,-125.66284,Pre-treatment; Follow-up,15-Oct-18,3.75,1.73,2.8,0.32,6,0.461,2
2016,3,March,144,Marine Harvest Canada,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Follow-up,23-Mar-16,7.52,3.47,12.52,3.77,3,0.461,2
2013,10,October,144,Marine Harvest Canada,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Follow-up,12-Oct-13,12.85,5.93,3.17,1.77,3,0.461,1
2013,11,November,1705,Grieg Seafood BC,Nootka Sound,2.4,Williamson,49.65623,-126.42849,Routine monitoring,06-Nov-13,0.65,0.3,0,0,1,0.462,1
2020,10,October,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,-126.66298,50.65784,Routine monitoring,06-Oct-20,0.65,0.3,0,0,2,0.462,2
2015,7,July,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Routine monitoring,18-Jul-15,0.65,0.3,0.22,0.1,3,0.462,2
2017,3,March,1144,Cermaq Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,18-Mar-17,0.13,0.06,0.16,0.08,3,0.462,2
2015,6,June,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Follow-up,01-Jun-15,0.65,0.3,0.15,0.2,3,0.462,2
2017,7,July,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Post in-feed treatment,15-Jul-17,0.26,0.12,0.03,0.07,3,0.462,1
2019,10,October,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Routine monitoring,11-Oct-19,0.13,0.06,0.08,0.02,3,0.462,1
2019,10,October,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Routine monitoring,27-Oct-19,0.13,0.06,0.02,0.08,3,0.462,1
2020,4,April,1472,Cermaq Canada,Clayoquot Sound,2.3,West Side,-125.83065,49.27928,Routine monitoring,15-Apr-20,1.3,0.6,0.07,0.1,3,0.462,2
2021,5,May,314,Cermaq Canada,Clayoquot Sound,2.3,Ross Pass,-126.04849,49.32437,Routine monitoring,02-May-21,0.65,0.3,0.1,0.02,3,0.462,1
2016,6,June,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Routine monitoring,25-Jun-16,0.13,0.06,0,0.03,3,0.462,1
2020,5,May,380,MOWI Canada West,Discovery Passage,3.2,Sonora Point,-125.30517,50.42362,Routine monitoring,19-May-20,0.65,0.3,0,0,3,0.462,2
2011,11,November,1586,Marine Harvest Canada,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,01-Nov-11,0.13,0.06,0.63,0.08,5,0.462,2
2021,6,June,1300,MOWI Canada West,Discovery Passage,3.2,Althorpe,-125.80975,50.47531,Post mechanical removal or bath treatment,01-Jun-21,0.13,0.06,0.29,0.02,7,0.462,2
2017,3,March,7714,Marine Harvest Canada,Central Coast,3.5,Alexander,52.67648,-128.57494,Post mechanical removal or bath treatment,10-Mar-17,0.13,0.06,0.38,0.28,8,0.462,1
2021,12,December,1705,Grieg Seafood BC,Nootka Sound,2.4,Williamson,49.65623,-126.42849,Post mechanical removal or bath treatment,31-Dec-21,0.13,0.06,0,0,13,0.462,2
2018,1,January,821,Marine Harvest Canada,Broughton Archipelago,3.3,Glacier Falls,50.84785,-126.31921,Routine monitoring,20-Jan-18,1.95,0.9,2.8,0.8,3,0.462,1
2017,11,November,7053,Marine Harvest Canada,Port Hardy,3.4,Ghi ya,50.90078,-127.93638,Follow-up,06-Nov-17,1.95,0.9,0.18,0.03,3,0.462,1
2017,10,October,465,Marine Harvest Canada,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Follow-up,11-Oct-17,4.18,1.93,0.33,0.15,2,0.462,2
2017,5,May,1895,Marine Harvest Canada,Central Coast,3.5,Sheep Passage,52.79609,-128.31093,Follow-up,17-May-17,4.05,1.87,0.88,0.22,3,0.462,2
2011,8,August,1896,Marine Harvest Canada,Central Coast,3.5,Lime Point,52.78538,-128.33133,Routine monitoring,17-Aug-11,2.75,1.27,0.33,0.32,3,0.462,1
2017,1,January,1288,Marine Harvest Canada,Port Hardy,3.4,Doyle Island,50.81456,-127.48698,Threshold exceedance,29-Jan-17,3.68,1.7,2.27,0.4,3,0.462,2
2020,4,April,871,Grieg Seafood BC,Discovery Passage,3.2,Barnes Bay,-125.26039,50.32437,Pre-treatment,18-Apr-20,2.64,1.22,0.08,0.61,12,0.462,2
2018,12,December,820,Marine Harvest Canada,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,16-Dec-18,2.12,0.98,1,0.45,3,0.462,1
2020,9,September,100,MOWI Canada West,Discovery Passage,3.2,Lees Bay,-125.70029,50.41063,Follow-up,29-Sep-20,6.36,2.94,0,0,5,0.462,2
2011,8,August,378,Marine Harvest Canada,Discovery Passage,3.2,Thurlow,50.40808,-125.34088,Threshold exceedance,14-Aug-11,3.72,1.72,5.62,4.57,3,0.462,2
2018,2,February,821,Marine Harvest Canada,Broughton Archipelago,3.3,Glacier Falls,50.84785,-126.31921,Routine monitoring,04-Feb-18,1.73,0.8,0.57,0.05,3,0.462,1
2011,11,November,137,Grieg Seafood BC,Discovery Passage,3.2,Conville Bay,50.18057,-125.14933,Routine monitoring,05-Nov-11,1.47,0.68,0.43,0,3,0.463,2
2015,7,July,1705,Grieg Seafood BC,Nootka Sound,2.4,Williamson,49.65623,-126.42849,Routine monitoring,15-Jul-15,6.7,3.1,0,0,1,0.463,1
2021,3,March,1586,MOWI Canada West,Broughton Archipelago,3.3,Doctor Islets,-126.28925,50.65373,Pre-treatment; Post in-feed treatment,19-Mar-21,1.21,0.56,0.02,0.01,8,0.463,1
2020,7,July,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,-126.7911,49.8868,Threshold exceedance; Post in-feed treatment,21-Jul-20,4.04,1.87,0.02,0.02,6,0.463,1
2019,3,March,141,MOWI Canada West,Broughton Archipelago,3.3,Port Elizabeth,50.67099,-126.47653,Routine monitoring,11-Mar-19,1.08,0.5,2.33,1.68,3,0.463,2
2015,10,October,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Post mechanical removal or bath treatment,18-Oct-15,1.9,0.88,1.55,0,3,0.463,1
2020,3,March,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,-126.00721,49.30798,Routine monitoring,10-Mar-20,0.95,0.44,0.17,0.02,4,0.463,2
2021,4,April,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,-126.76145,49.87814,Routine monitoring,05-Apr-21,0.95,0.44,0,0,6,0.463,2
2021,2,February,1472,Cermaq Canada,Clayoquot Sound,2.3,West Side,-125.83065,49.27928,First Pre-migration,07-Feb-21,1.77,0.82,0.2,0.02,5,0.463,2
2017,9,September,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Routine monitoring,23-Sep-17,2.05,0.95,1.18,2.15,3,0.463,Brood
2019,10,October,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,50.60106,-126.34741,Routine monitoring,02-Oct-19,0.41,0.19,0.6,0,3,0.463,2
2012,4,April,527,Mainstream Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Follow-up,16-Apr-12,0.82,0.38,0,0,3,0.463,2
2017,2,February,831,Marine Harvest Canada,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Follow-up,15-Feb-17,3.28,1.52,0.43,0.35,3,0.463,2
2015,2,February,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Follow-up,10-Feb-15,4.68,2.17,0.15,0.27,3,0.464,2
2014,11,November,1288,MOWI Canada West,Port Hardy,3.4,Doyle Island,50.81456,-127.48698,Follow-up,29-Nov-14,3.17,1.47,0.72,0.17,3,0.464,1
2021,7,July,314,Cermaq Canada,Clayoquot Sound,2.3,Ross Pass,-126.04849,49.32437,Pre-treatment; Follow-up,01-Jul-21,2.78,1.29,0.07,1.72,10,0.464,1
2018,6,June,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Follow-up,09-Jun-18,14.22,6.6,0.16,0.52,3,0.464,2
2017,8,August,1288,Marine Harvest Canada,Port Hardy,3.4,Doyle Island,50.81456,-127.48698,Follow-up,17-Aug-17,2.37,1.1,23.32,4.58,3,0.464,2
2012,11,November,1238,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta West,50.46914,-127.83577,Follow-up,14-Nov-12,2.65,1.23,2.25,0.07,3,0.464,1
2017,5,May,1586,Marine Harvest Canada,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,03-May-17,0.28,0.13,0.13,0.08,2,0.464,2
2018,4,April,1059,Marine Harvest Canada,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Follow-up,04-Apr-18,0.28,0.13,0,0,2,0.464,2
2020,4,April,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,-126.63284,50.60175,Routine monitoring,01-Apr-20,0.28,0.13,0.33,0.18,2,0.464,1
2020,3,March,211,MOWI Canada West,Discovery Passage,3.2,Okisollo,-125.31618,50.30946,Routine monitoring,19-Mar-20,0.28,0.13,0,0,2,0.464,2
2016,4,April,7053,Marine Harvest Canada,Port Hardy,3.4,Ghi ya,50.90078,-127.93638,Routine monitoring,10-Apr-16,0.28,0.13,0.33,0,2,0.464,2
2018,4,April,1338,Marine Harvest Canada,Quatsino Sound,2.4,Mahatta East,50.47456,-127.78781,Routine monitoring,25-Apr-18,0.28,0.13,0.48,0.65,2,0.464,2
2021,9,September,144,MOWI Canada West,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Routine monitoring,29-Sep-21,0.28,0.13,1.6,0.98,2,0.464,1
2012,4,April,1144,Mainstream Canada,Broughton Archipelago,3.3,Burdwood,50.7969,-126.49581,Routine monitoring,15-Apr-12,0.28,0.13,0,0.02,3,0.464,1
2019,3,March,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Routine monitoring,03-Mar-19,0.28,0.13,0,1.75,3,0.464,2
2019,3,March,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,50.60106,-126.34741,Routine monitoring,08-Mar-19,0.28,0.13,0.07,9.1,3,0.464,1
2014,5,May,1291,Cermaq Canada,Clayoquot Sound,2.3,McIntyre Lake,49.30557,-125.81583,Routine monitoring,01-May-14,0.28,0.13,6.33,7.48,3,0.464,1
2016,2,February,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Post in-feed treatment,01-Feb-16,0.28,0.13,0,0,3,0.464,2
2017,4,April,1300,Marine Harvest Canada,Discovery Passage,3.2,Althorpe,50.47531,-125.80975,Routine monitoring,25-Apr-17,0.28,0.13,0,0.45,3,0.464,2
2011,4,April,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,49.87814,-126.76145,Post in-feed treatment,23-Apr-11,0.56,0.26,0,0,3,0.464,2
2020,3,March,332,Grieg Seafood BC,Sunshine Coast,3.1,Salten,-123.83407,49.61535,Routine monitoring,15-Mar-20,0.28,0.13,0.03,0.01,6,0.464,2
2020,8,August,78,MOWI Canada West,Discovery Passage,3.2,Phillips Arm,-125.35658,50.48825,Routine monitoring,06-Aug-20,1.68,0.78,1.15,0.55,2,0.464,2
2011,12,December,1336,Mainstream Canada,Broughton Archipelago,3.3,Simmonds Point,50.87791,-126.90153,Routine monitoring,19-Dec-11,1.68,0.78,0.2,0.4,3,0.464,1
2016,4,April,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Follow-up,01-Apr-16,11.35,5.27,9.6,2.58,3,0.464,2
2018,5,May,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Follow-up,26-May-18,16.17,7.51,0.38,0.08,5,0.464,2
2020,12,December,78,MOWI Canada West,Discovery Passage,3.2,Phillips Arm,-125.35658,50.48825,Routine monitoring,31-Dec-20,4.37,2.03,0,0,3,0.465,2
2019,6,June,831,MOWI Canada West,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Pre-treatment,23-Jun-19,2.97,1.38,8.08,0.32,3,0.465,2
2020,3,March,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,-126.47587,49.65923,Pre-treatment,02-Mar-20,5.38,2.5,1.08,0.02,3,0.465,2
2020,2,February,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,-126.47587,49.65923,Follow-up,29-Feb-20,5.7,2.65,0.12,0,3,0.465,2
2020,5,May,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,-125.33778,50.30241,Routine monitoring,31-May-20,2,0.93,0.1,0.05,3,0.465,2
2021,10,October,831,MOWI Canada West,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Follow-up,10-Oct-21,8.17,3.8,1.38,1.05,3,0.465,1
2019,2,February,380,MOWI Canada West,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Follow-up,19-Feb-19,0.43,0.2,0,0.05,2,0.465,2
2019,4,April,380,MOWI Canada West,Discovery Passage,3.2,Sonora Point,50.42362,-125.30517,Routine monitoring,01-Apr-19,0.43,0.2,0,0.08,2,0.465,2
2011,3,March,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Pre-treatment,19-Mar-11,0.43,0.2,0.36,0.07,3,0.465,1
2019,6,June,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Routine monitoring,07-Jun-19,0.43,0.2,0.06,0.06,3,0.465,2
2020,8,August,1618,MOWI Canada West,Broughton Archipelago,3.3,Humphrey Rock,-126.25532,50.69682,Routine monitoring,27-Aug-20,0.43,0.2,0.05,0.1,3,0.465,2
2020,8,August,7713,MOWI Canada West,Central Coast,3.5,Cougar,-128.57432,52.71993,Routine monitoring,04-Aug-20,0.43,0.2,0.22,0,3,0.465,2
2013,7,July,540,Mainstream Canada,Clayoquot Sound,2.3,Fortune Channel,49.23503,-125.75174,Routine monitoring,01-Jul-13,0.43,0.2,0.2,0.07,3,0.465,2
2015,7,July,1705,Grieg Seafood BC,Nootka Sound,2.4,Williamson,49.65623,-126.42849,Threshold exceedance; Pre-treatment,27-Jul-15,16.55,7.7,0,0.25,1,0.465,1
2014,2,February,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Follow-up,02-Feb-14,9.5,4.42,0.17,0.23,3,0.465,2
2014,2,February,1401,Cermaq Canada,Discovery Passage,3.2,Brent Island,50.28613,-125.34917,Pre-treatment,01-Feb-14,2.75,1.28,0.73,0.87,3,0.465,1
2011,9,September,1849,Grieg Seafood BC,Nootka Sound,2.4,Muchalat North,49.64394,-126.33953,Routine monitoring,17-Sep-11,0.58,0.27,0,0,3,0.466,2
2017,12,December,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Follow-up,17-Dec-17,3.65,1.7,2.93,1.1,2,0.466,Brood
2021,1,January,540,Cermaq Canada,Clayoquot Sound,2.3,Fortune Channel,-125.75174,49.23503,Routine monitoring,20-Jan-21,2.49,1.16,0.45,0.28,4,0.466,2
2018,6,June,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,49.24803,-125.90671,Follow-up,08-Jun-18,16.89,7.87,0.34,0,3,0.466,2
2020,7,July,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,-126.66298,50.65784,Routine monitoring,14-Jul-20,1.03,0.48,3.68,0.48,2,0.466,2
2021,1,January,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,-126.69153,50.78659,Routine monitoring,13-Jan-21,1.03,0.48,2.9,3.23,2,0.466,1
2017,1,January,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,49.8868,-126.7911,Routine monitoring,29-Jan-17,26.65,12.42,1.12,0,3,0.466,2
2020,12,December,540,Cermaq Canada,Clayoquot Sound,2.3,Fortune Channel,-125.75174,49.23503,Routine monitoring,20-Dec-20,2.21,1.03,0.54,0.05,4,0.466,2
2011,7,July,820,Marine Harvest Canada,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,27-Jul-11,1.33,0.62,0.07,0.2,3,0.466,1
2012,3,March,306,Mainstream Canada,Discovery Passage,3.2,Venture Point,50.30241,-125.33778,Routine monitoring,02-Mar-12,1.33,0.62,0.38,5.37,3,0.466,1
2017,8,August,820,Marine Harvest Canada,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,31-Aug-17,1.93,0.9,0.08,0.68,2,0.466,2
2021,11,November,1059,MOWI Canada West,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Routine monitoring,25-Nov-21,0.75,0.35,0.83,0.35,2,0.467,1
2021,7,July,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,-126.69153,50.78659,Routine monitoring,21-Jul-21,0.9,0.42,0,0,3,0.467,2
